metric,mode,fold,model,n_train,n_test,zero_change_frac,y_std,skill_vs_zero,r2,mae,median_ae,spearman,direction_acc,majority_direction,decile_top_mean,decile_bottom_mean,decile_spread,decile_spread_median
net_assets_liabilities,group_cv,1,B2_group_mean,53601,13400,0.060149253731343284,5.077176873226832,0.00034735954098708,0.0002478248852691989,2.06001005675931,0.3606660607623347,0.043242906444238484,0.51159282197872,0.5436715896458632,0.40127562663696764,-0.29882119847315886,0.7000968251101265,0.05203563657183795
net_assets_liabilities,group_cv,1,B3_gbm,53601,13400,0.060149253731343284,5.077176873226832,0.12826929921684382,0.1281825016517002,2.5644019902514303,1.141561696242326,0.03811038298676916,0.4408448467524218,0.5436715896458632,4.240718778687184,-2.2224120876019136,6.463130866289098,-0.02165912646043285
net_assets_liabilities,group_cv,2,B0_zero,53601,13400,0.06171641791044776,5.139101277012687,0.0,-0.0004619955985858404,2.043240803660428,0.3026711917391385,,0.0,0.539489382009067,,,,
net_assets_liabilities,group_cv,2,B1_train_mean,53601,13400,0.06171641791044776,5.139101277012687,0.00020680528055450065,-0.0002550947749020427,2.0483934786211657,0.3073223877596405,,0.46051061799093296,0.539489382009067,,,,
net_assets_liabilities,group_cv,2,B2_group_mean,53601,13400,0.06171641791044776,5.139101277012687,0.00092626678229768,0.00046469911488844495,2.0919855969649754,0.3645913875566251,0.03645018953560137,0.5156287282271534,0.539489382009067,0.2852252382172182,-0.2866422699534189,0.571867508170637,0.033272361702048905
net_assets_liabilities,group_cv,2,B3_gbm,53601,13400,0.06171641791044776,5.139101277012687,0.1299730449612415,0.12957109633736263,2.586586157176113,1.1147519866046163,0.05476184399174912,0.4531138153185397,0.539489382009067,4.4222164402374835,-2.3515624726112145,6.773778912848698,-0.00877547384201355
net_assets_liabilities,group_cv,3,B0_zero,53601,13400,0.062313432835820894,5.13772016676271,0.0,-2.857953504964428e-07,2.057802244786415,0.305986289718775,,0.0,0.544608038201353,,,,
net_assets_liabilities,group_cv,3,B1_train_mean,53601,13400,0.062313432835820894,5.13772016676271,-0.00013350944861101333,-0.00013379528211787672,2.07059620894523,0.32291596322799343,,0.45539196179864705,0.544608038201353,,,,
net_assets_liabilities,group_cv,3,B2_group_mean,53601,13400,0.062313432835820894,5.13772016676271,-0.0006273935531770913,-0.0006276795278339353,2.118363439597443,0.38938215833539014,0.02140772706930923,0.5016315161161958,0.544608038201353,0.3808278683975425,-0.10521605803191617,0.4860439264294587,0.03974097209211095
net_assets_liabilities,group_cv,3,B3_gbm,53601,13400,0.062313432835820894,5.13772016676271,0.13794593878205552,0.13794569241101284,2.6062693112896533,1.1832246297356606,0.05417583767438112,0.44830879426979703,0.544608038201353,4.405716867575237,-2.3155927329267363,6.721309600501973,0.00530426684564305
net_assets_liabilities,group_cv,4,B0_zero,53601,13400,0.06037313432835821,4.958997420068522,0.0,-1.6942108336248651e-06,1.9546190234604097,0.3091265084985424,,0.0,0.5405448336113097,,,,
net_assets_liabilities,group_cv,4,B1_train_mean,53601,13400,0.06037313432835821,4.958997420068522,-9.170858845908292e-05,-9.340295466642168e-05,1.9663003756685429,0.3228943799834487,,0.45945516638869033,0.5405448336113097,,,,
net_assets_liabilities,group_cv,4,B2_group_mean,53601,13400,0.06037313432835821,4.958997420068522,0.000939490334310622,0.0009377977151716621,2.005989558629326,0.3757343550540617,0.056453329376504074,0.5183067270272417,0.5405448336113097,0.4514244748805629,-0.4027572551598701,0.8541817300404331,0.0377392189506702
net_assets_liabilities,group_cv,4,B3_gbm,53601,13400,0.06037313432835821,4.958997420068522,0.1291737690017758,0.1291722936385411,2.536353072509029,1.151109812919217,0.01627201396203916,0.4423000555952665,0.5405448336113097,4.330615680605028,-2.1659707844213782,6.4965864650264065,-0.051259414994522204
net_assets_liabilities,time_holdout,0,B0_zero,58866,8135,0.06183159188690842,5.233593617976275,0.0,-0.00014919546515845816,2.131390167157147,0.3341421129893582,,0.0,0.5340670859538784,,,,
net_assets_liabilities,time_holdout,0,B1_train_mean,58866,8135,0.06183159188690842,5.233593617976275,0.00013186888995520007,-1.7306900962799077e-05,2.1393077708667287,0.33926541953998846,,0.4659329140461216,0.5340670859538784,,,,
